0.5575112727133757,0.4953303472843298,0.5230317796214101,0.010643916855467506,0.19769936613168326,0.6351581215374658
0.5960225346757331,0.07466161250072578,0.356132827429015,0.2866101663617233,0.8671815876370681,0.8550400808059742
0.4254001211788534,0.3001840090568213,0.598384478152012,0.8920570913505668,0.27336198056435546,0.8353460001083617
0.6762488484701432,0.23202503779710737,0.21141688934060254,0.48424279325177966,0.5972786867530124,0.89960922332936
0.8397894164352353,0.5348229100574975,0.0882675480710795,0.7735627421901177,0.875695230569336,0.19605817788368585
0.38417514605710235,0.8217678594007436,0.6635326398268429,0.7233915848106773,0.4537831831106478,0.9829560563256805
0.3590837496208594,0.23430046996568055,0.9938804488117019,0.3323503687577767,0.7121040919824237,0.6712314095975151
0.04302701176797674,0.20612707908714878,0.0010191789134672558,0.7325116899786495,0.8498097946991767,0.48402748671788975
0.1443234219365892,0.019294703325695828,0.4931897873345201,0.24906813533622385,0.08782534024974442,0.998785384428934
0.7070916989957898,0.28037383982327246,0.4020414218431305,0.8621249975121494,0.7913249332551833,0.5121003132325574
